회원키,총구매,총매수,총금액,첫구매일,최근구매일,분포
00000012148,2,2,340000,20251123: ,20251123: ,2025|뮤지컬:2
00000014159,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000004776,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000020111,1,1,170000,20251123: ,20251123: ,2025|뮤지컬:1
00000007905,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000011102,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000021715,2,2,340000,20251122: ,20251123: ,2025|뮤지컬:2
00000004840,1,2,252000,20251123: ,20251123: ,2025|뮤지컬:1
00000017340,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000012339,1,2,198000,20251123: ,20251123: ,2025|뮤지컬:1
00000019968,1,2,176000,20251123: ,20251123: ,2025|뮤지컬:1
00000015041,1,2,198000,20251123: ,20251123: ,2025|뮤지컬:1
00000019482,2,2,198000,20251123: ,20251123: ,2025|뮤지컬:2
00000003782,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000014909,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000006932,1,4,396000,20251123: ,20251123: ,2025|뮤지컬:1
00000007323,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000000294,1,2,340000,20251122: ,20251122: ,2025|뮤지컬:1
00000016254,1,2,252000,20251123: ,20251123: ,2025|뮤지컬:1
00000001477,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000020440,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000004711,1,2,252000,20251123: ,20251123: ,2025|뮤지컬:1
00000019121,3,8,1224000,20251122: ,20251122: ,2025|뮤지컬:3
00000019220,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000017041,1,3,476000,20251122: ,20251122: ,2025|뮤지컬:1
00000019883,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000007608,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000009038,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000012098,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000021121,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000018052,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000017429,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000004105,1,1,170000,20251122: ,20251122: ,2025|뮤지컬:1
00000000124,1,2,252000,20251123: ,20251123: ,2025|뮤지컬:1
00000006967,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000020328,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000002850,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000020483,1,1,170000,20251122: ,20251122: ,2025|뮤지컬:1
00000020701,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000003309,2,2,306000,20251122: ,20251122: ,2025|뮤지컬:2
00000016731,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000007890,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000015878,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000011463,2,2,306000,20251122: ,20251123: ,2025|뮤지컬:2
00000012326,1,3,510000,20251122: ,20251122: ,2025|뮤지컬:1
00000005914,1,1,126000,20251123: ,20251123: ,2025|뮤지컬:1
00000020174,1,2,198000,20251123: ,20251123: ,2025|뮤지컬:1
00000010039,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000022440,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000011370,1,2,340000,20251122: ,20251122: ,2025|뮤지컬:1
00000004923,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000003109,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000021313,1,2,289000,20251123: ,20251123: ,2025|뮤지컬:1
00000004400,2,3,476000,20251122: ,20251122: ,2025|뮤지컬:2
00000019274,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000012726,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000008089,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000015426,1,1,170000,20251122: ,20251122: ,2025|뮤지컬:1
00000007916,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000017149,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000016954,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000017588,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000016070,1,2,280000,20251123: ,20251123: ,2025|뮤지컬:1
00000009006,2,3,476000,20251122: ,20251122: ,2025|뮤지컬:2
00000011703,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000022123,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000003756,3,3,510000,20251122: ,20251122: ,2025|뮤지컬:3
00000000325,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000013429,2,4,646000,20251122: ,20251123: ,2025|뮤지컬:2
00000007170,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000006305,2,2,306000,20251122: ,20251123: ,2025|뮤지컬:2
00000006551,1,2,280000,20251123: ,20251123: ,2025|뮤지컬:1
00000013224,1,1,99000,20251123: ,20251123: ,2025|뮤지컬:1
00000015976,2,3,510000,20251123: ,20251123: ,2025|뮤지컬:2
00000021107,1,2,198000,20251123: ,20251123: ,2025|뮤지컬:1
00000005301,1,1,170000,20251122: ,20251122: ,2025|뮤지컬:1
00000019621,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000002690,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000012442,1,4,612000,20251122: ,20251122: ,2025|뮤지컬:1
00000021112,1,2,289000,20251123: ,20251123: ,2025|뮤지컬:1
00000019268,1,1,170000,20251122: ,20251122: ,2025|뮤지컬:1
00000009698,1,3,433500,20251122: ,20251122: ,2025|뮤지컬:1
00000012055,1,2,306000,20251123: ,20251123: ,2025|뮤지컬:1
00000009612,1,1,153000,20251123: ,20251123: ,2025|뮤지컬:1
00000002625,1,3,433500,20251122: ,20251122: ,2025|뮤지컬:1
00000004026,1,2,340000,20251123: ,20251123: ,2025|뮤지컬:1
00000021589,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000021626,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000000230,2,3,510000,20251123: ,20251123: ,2025|뮤지컬:2
00000015372,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000014672,1,2,306000,20251122: ,20251122: ,2025|뮤지컬:1
00000010204,2,2,340000,20251122: ,20251122: ,2025|뮤지컬:2
00000005582,1,1,170000,20251123: ,20251123: ,2025|뮤지컬:1
00000003431,2,2,306000,20251122: ,20251122: ,2025|뮤지컬:2
00000008655,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000001910,1,1,153000,20251122: ,20251122: ,2025|뮤지컬:1
00000016132,1,2,340000,20251122: ,20251122: ,2025|뮤지컬:1
00000016583,1,4,612000,20251123: ,20251123: ,2025|뮤지컬:1
